6001,7
6003,0
6005,0
6007,0
6009,6
6011,0
6013,2
6015,0
6017,1
6019,0
6021,0
6023,1
6025,0
6027,39
6029,0
6031,0
6033,1
6035,3
6037,1
6039,0
6041,0
6043,0
6045,0
6047,84
6049,0
6051,3
6053,378
6055,3
6057,0
6059,0
6061,0
6063,0
6065,3
6067,0
6069,0
6071,2
6073,2
6075,0
6077,0
6079,4
6081,4
6083,2
6085,2
6087,0
6089,0
6091,0
6093,0
6095,1
6097,3
6099,0
6101,0
6103,0
6105,0
6107,0
6109,109
